,Name,StandardSmiles,Molecules,tanimoto_avalon
7971,Atecegatran metoxil,CON=C(N)c1ccc(CNC(=O)C2CCN2C(=O)C(O)c2cc(Cl)cc(OC(F)F)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f768ba0>,0.3580645161290323
7980,PF-00446687,C[C@@H]1CN(C(=O)C2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f768d60>,0.3631123919308357
7981,Raclopride,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f768dd0>,0.3895131086142322
8003,Lecozotan,C[C@H](CN(C(=O)c1ccc(C#N)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f76b430>,0.4405594405594406
8006,Samidorphan,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,<rdkit.Chem.rdchem.Mol object at 0x7f615f76b510>,0.3568181818181818
8007,Indobufen,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f76b580>,0.3240418118466899
8012,Idazoxan,c1ccc2c(c1)OCC(C1=NCCN1)O2,<rdkit.Chem.rdchem.Mol object at 0x7f615f76b660>,0.36200716845878134
8035,Ronopterin,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)nc(N)c2N1,<rdkit.Chem.rdchem.Mol object at 0x7f615f76bc80>,0.3409090909090909
8062,Netivudine,CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f770270>,0.3386243386243386
8099,Nelivaptan,COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f770900>,0.36907216494845363
8108,AFN-1252,Cc1c(CN(C)C(=O)C=Cc2cnc3c(c2)CCC(=O)N3)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f770ba0>,0.34375
8127,Soblidotin,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)C(C)C(=O)NCCc1ccccc1)OC)N(C)C(=O)C(NC(=O)C(C(C)C)N(C)C)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f615f76f0b0>,0.35333333333333333
8135,K-134,O=C(NCCCOc1ccc2[nH]c(=O)ccc2c1)N(C1CC1)[C@@H]1CCCC[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f76f2e0>,0.33432835820895523
8154,Spiradoline,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f76f580>,0.34591194968553457
8211,Cicletanine,Cc1ncc2c(c1O)COC2c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f76c510>,0.3333333333333333
8224,Quinfamide,O=C(Oc1ccc2c(c1)CCCN2C(=O)C(Cl)Cl)c1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7f615f76c6d0>,0.36451612903225805
8234,Picropodophyllin,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f76c9e0>,0.3872832369942196
8240,Trifarotene,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f76cba0>,0.3617021276595745
8272,LY-377604,CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,<rdkit.Chem.rdchem.Mol object at 0x7f615f76d890>,0.34560906515580736
8289,Eltoprazine,c1cc2c(c(N3CCNCC3)c1)OCCO2,<rdkit.Chem.rdchem.Mol object at 0x7f615f76d120>,0.359375
8291,Namodenoson,CNC(=O)C1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f76d040>,0.33480176211453744
8296,Raluridine,O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7f615f762190>,0.3229166666666667
8312,Ozenoxacin,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,<rdkit.Chem.rdchem.Mol object at 0x7f615f7627b0>,0.33875338753387535
8346,Pactimibe,CCCCCCCCN1CCc2c(C)c(CC(=O)O)c(C)c(NC(=O)C(C)(C)C)c21,<rdkit.Chem.rdchem.Mol object at 0x7f615f76e430>,0.32507739938080493
8364,PF-00217830,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1,<rdkit.Chem.rdchem.Mol object at 0x7f615f76e900>,0.35855263157894735
8369,Mavoglurant,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f76e9e0>,0.358600583090379
8393,Fenoverine,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7f615f76a2e0>,0.3268608414239482
8401,CP-195543,O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OC[C@H](Cc1ccccc1)[C@H]2O,<rdkit.Chem.rdchem.Mol object at 0x7f615f76a510>,0.40425531914893614
8416,Roluperidone,O=C(CN1CCC(CN2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f76a9e0>,0.3381294964028777
8421,AZD-0424,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(Cl)cnc5c4OCO5)ncnc3c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f76ac10>,0.3314285714285714
8424,Meclocycline,C=C1c2c(Cl)ccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,<rdkit.Chem.rdchem.Mol object at 0x7f615f76ad60>,0.3681710213776722
8470,Zofenopril,CC(CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)CC1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f767200>,0.4028268551236749
8477,4-methylumbelliferyl beta-D-glucoside,Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f769040>,0.3259493670886076
8495,Guanoxan,N=C(N)NCC1COc2ccccc2O1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7696d0>,0.3735408560311284
8543,Sitafloxacin,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4C[C@@H]4F)c3c2Cl)CC12CC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f765a50>,0.32679738562091504
8578,Febarbamate,CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f766580>,0.329073482428115
8585,Ormeloxifene,COc1ccc2c(c1)OC(C)(C)[C@H](c1ccccc1)[C@H]2c1ccc(OCCN2CCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f766820>,0.42105263157894735
8587,Delapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f766900>,0.35094339622641507
8628,Viminol,CCC(C)N(CC(O)c1cccn1Cc1ccccc1Cl)C(C)CC,<rdkit.Chem.rdchem.Mol object at 0x7f615f764900>,0.36774193548387096
8638,Oxaceprol,O=C(O)C1C[C@@H](O)CN1,<rdkit.Chem.rdchem.Mol object at 0x7f615f764d60>,0.3303964757709251
8642,Cloricromen,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl,<rdkit.Chem.rdchem.Mol object at 0x7f615f764f20>,0.35240963855421686
8644,Benzilone,CC[N+]1(CC)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d6040>,0.323943661971831
8659,Epimestrol,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](O)[C@H](O)C[C@@H]12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d6660>,0.3363914373088685
8664,Emetine,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d6820>,0.3630769230769231
8667,Neocitrullamon,NC(CCCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d6900>,0.3220858895705521
8682,Lofepramine,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d6eb0>,0.32234432234432236
8689,Moxestrol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3[C@@H](OC)C[C@@]21C,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d7190>,0.3483483483483483
8721,Nicomorphine,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d7eb0>,0.3542116630669546
8725,Thebacon,COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c0040>,0.36363636363636365
8733,Deptropine,CN1C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c0350>,0.36496350364963503
8738,Nalfurafine,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c0430>,0.33463796477495106
8749,Dimefline,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c0890>,0.3225806451612903
8775,Clebopride,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d5dd0>,0.34532374100719426
8795,Gedocarnil,COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d5660>,0.34110787172011664
8824,Sequifenadine,Cc1ccccc1C(O)(c1ccccc1C)C1CN2CCC1CC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d8350>,0.32653061224489793
8836,Mepixanox,COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d87b0>,0.33916083916083917
8870,Clorexolone,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7cb580>,0.3255131964809384
8879,Oxolinic acid,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,<rdkit.Chem.rdchem.Mol object at 0x7f615f7cb970>,0.3232876712328767
8883,Methoserpidine,COC(=O)C1C2CC3c4[nH]c5ccc(OC)cc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f7cbb30>,0.34615384615384615
8900,Lorajmine,CC[C@H]1C2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2C5C(=O)OCCl)N3[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7cd0b0>,0.33766233766233766
8925,Mosapramine,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7cdac0>,0.33076923076923076
8935,Clometocillin,COC(C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12)c1ccc(Cl)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7cddd0>,0.3310657596371882
8960,Tritoqualine,CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7db660>,0.42406876790830944
8967,Hydroquinine,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7db900>,0.39072847682119205
9031,Acemetacin,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7e0200>,0.3481675392670157
9037,Fipexide,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7e04a0>,0.36329588014981273
9077,Methylatropine,C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7df430>,0.34494773519163763
9081,Doxefazepam,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,<rdkit.Chem.rdchem.Mol object at 0x7f615f7df5f0>,0.3492537313432836
9106,Dehydroemetine,CCC1=C(C[C@H]2NCCc3cc(OC)c(OC)cc32)C[C@H]2c3cc(OC)c(OC)cc3CCN2C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7dff90>,0.34355828220858897
9112,Lormetazepam,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7de270>,0.3392857142857143
9129,Relcovaptan,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@](O)(c3ccccc3Cl)C2C(=O)N2CCCC2C(N)=O)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f7de7b0>,0.3752620545073375
9142,Estradiol acetate,CC(=O)Oc1ccc2c(c1)CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7dec10>,0.32142857142857145
9143,Estradiol benzoate,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7dec80>,0.33876221498371334
9185,Clinafloxacin,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7ddeb0>,0.3439024390243902
9215,Dofequidar,O=C(C(c1ccccc1)c1ccccc1)N1CCN(CC(O)COc2cccc3ncccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7dc970>,0.35471698113207545
9254,Benazeprilat,O=C(O)CN1C(=O)C(NC(CCc2ccccc2)C(=O)O)CCc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7da7b0>,0.39855072463768115
9308,Fosinoprilat,O=C(O)C1C[C@@H](C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d4b30>,0.3536977491961415
9309,Ramiprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(C(=O)O)C[C@@H]2CCC[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d4ba0>,0.36421725239616615
9310,Trandolaprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(C(=O)O)C[C@H]2CCCC[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d4c10>,0.39666666666666667
9311,Moexiprilat,COc1cc2c(cc1OC)CN(C(=O)C(C)NC(CCc1ccccc1)C(=O)O)C(C(=O)O)C2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d4c80>,0.4797047970479705
9313,Perindoprilat,CCCC(NC(C)C(=O)N1C(C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d4d60>,0.36212624584717606
9315,Quinaprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2CC1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d4dd0>,0.42857142857142855
9443,Estriol tripropionate,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](OC(=O)CC)[C@@H]2OC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d15f0>,0.3293768545994065
9456,Bisoxatin acetate,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d1a50>,0.3512658227848101
9473,Temazepam acetate,CC(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7cce40>,0.33532934131736525
9492,Cinazepam,O=C(O)CCC(=O)OC1N=C(c2ccccc2Cl)c2cc(Br)ccc2NC1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7cc740>,0.3244047619047619
9502,Rebeccamycin,CO[C@H]1[C@H](O)[C@@H](O)[C@H](n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)O[C@@H]1CO,<rdkit.Chem.rdchem.Mol object at 0x7f615f7cc3c0>,0.3909952606635071
9538,ISO-1 F-18,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(C)ccc1OCC[18F])CC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d27b0>,0.3874538745387454
9541,5-methyl-2'-fluoroarauracil F-18,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2[18F])c(=O)[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d2890>,0.3263157894736842
9542,Satavaptan,CCOc1ccc2c(c1)C1(CCC(OCCN3CCOCC3)CC1)C(=O)N2S(=O)(=O)c1ccc(C(=O)NC(C)(C)C)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d2900>,0.32293986636971045
9549,Nicotinamide riboside,NC(=O)c1ccc[n+](C2OC(CO)C(O)C2O)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d29e0>,0.35507246376811596
9553,Florbenazine F-18,COc1cc2c(cc1OCCC[18F])CCN1C[C@@H](CC(C)C)[C@H](O)C[C@H]21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d2b30>,0.4161290322580645
9562,Apararenone,CC1(C)Oc2cc(NS(C)(=O)=O)ccc2N(c2ccc(F)cc2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d2eb0>,0.3261455525606469
9581,LY-2624803,CC(C)(CN1CCN(C2=Nc3ccccc3Oc3ccccc32)CC1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d0510>,0.3413897280966767
9585,GW-468816,O=C1C(c2cc(C(O)O)nc3cc(Cl)ccc23)CCN1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d06d0>,0.39937106918238996
9591,GSK-239512,O=C1CCCN1c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d0900>,0.32666666666666666
9594,Fluoroazomycin arabinoside F-18,O=[N+]([O-])c1nccn1[C@H]1O[C@H](C[18F])[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d0a50>,0.3315068493150685
9599,Fallypride,C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d0b30>,0.3371212121212121
9606,JNJ-26489112,NS(=O)(=O)NC[C@H]1COc2cc(Cl)ccc2O1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7d0e40>,0.4035714285714286
9610,Pemafibrate,CCC(Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7ce040>,0.3531073446327684
9628,Etamicastat,NCCc1c[nH]c(=S)n1[C@H]1COc2c(F)cc(F)cc2C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7ce3c0>,0.3256997455470738
9631,SB-1578,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7ce4a0>,0.3323615160349854
9633,Hydroquinidine,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7ce580>,0.39072847682119205
9638,Posiphen,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@H]12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7ce740>,0.32387706855791965
9654,SLV-334,O=C(O)CN1C(=O)C(NC(=O)C2(CC(CCc3cccc4ccccc34)C(=O)O)CCCC2)CCc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7cec80>,0.39009287925696595
9699,Mexazolam,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c8a50>,0.3586387434554974
9700,Oxazolam,C[C@@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c8ac0>,0.37567567567567567
9701,Eticlopride,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c8b30>,0.39776951672862454
9703,Rocaglamide,COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@]2(O)[C@H](O)C(C(=O)N(C)C)[C@H]3c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c8c10>,0.36342042755344417
9704,Didesmethylrocaglamide,COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@]2(O)[C@H](O)C(C(N)=O)[C@H]3c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c8c80>,0.3552941176470588
9714,Cilazaprilat,O=C(O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b60b0>,0.34545454545454546
9743,CDC-801,COc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OC1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b69e0>,0.3993055555555556
9748,Fasitibant,Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC4(C(=O)N5CCN(C(=O)C(N)CCC[N+](C)(C)C)CC5)CCOCC4)c3Cl)c2n1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b6ba0>,0.3308641975308642
9765,Fluoroestradiol F-18,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H]([18F])[C@@H]2O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c9200>,0.3333333333333333
9782,MK-0668,N#Cc1cccc(S(=O)(=O)N2C[C@H](NC3CCC3)CC2C(=O)NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c9900>,0.37175792507204614
9848,Raubasine,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7ca200>,0.33665338645418325
9867,Clorotepine,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7ca900>,0.3240418118466899
9901,Bicyclol,COC(=O)c1cc(OC)c2c(c1-c1c(CO)cc(OC)c3c1OCO3)OCO2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7bd6d0>,0.33088235294117646
9914,BI 44370 TA,Cc1cc(CC(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCOCC3)CC2)cc(C)c1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7bdba0>,0.37003058103975534
9915,DU125530,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cc(Cl)cc3c2OCCO3)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7bdc10>,0.358974358974359
9924,Acolbifene,CC1=C(c2ccc(O)cc2)[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7bdf90>,0.35789473684210527
9933,BI 2536,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c3c80>,0.37329700272479566
9945,Carotegrast methyl,COC(=O)C(Cc1ccc(-n2c(=O)c3cc(N(C)C)ccc3n(C)c2=O)cc1)NC(=O)c1c(Cl)cccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c3ac0>,0.3930635838150289
9948,Ceralifimod,CCCc1ccc(COc2ccc3c(c2)CCC(CN2CC(C(=O)O)C2)=C3C)c(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c39e0>,0.348993288590604
9978,Lapaquistat,COc1cccc([C@H]2OC(CC(=O)N3CCC(CC(=O)O)CC3)C(=O)N(CC(C)(C)CO)c3ccc(Cl)cc32)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c3200>,0.44574780058651026
9979,Levonadifloxacin,C[C@H]1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c3190>,0.32682926829268294
9981,Lunasine,COc1c2c([n+](C)c3c(OC)cccc13)OC(C(C)C)C2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c3120>,0.3242424242424242
9987,CC-11050,CCOc1cc([C@@H](CS(C)(=O)=O)N2Cc3cccc(NC(=O)C4CC4)c3C2=O)ccc1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c7040>,0.3457142857142857
10010,"Penequinine, Penehyclidine",OC(COC1CN2CCC1CC2)(c1ccccc1)C1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c72e0>,0.3273381294964029
10020,Revaprazan,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c7580>,0.329153605015674
